countrycode,group,groupvalue,sr,round,indicator,grouplabel,regid,month,year,value,ss,se,disagreggation,last,country,iso2,sp_pop_totl,regioncode,regionname,theme,abs,modate,rr,ip,trends
KEN,region,13,wb,3,fsec,Tharaka-Nithi,KEN.41_1,11,2020,38.509315,161,3.8470478,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,373273.81,2020m11,,,
KEN,region,13,wb,3,govtsupport,Tharaka-Nithi,KEN.41_1,11,2020,98.136642,161,1.0690631,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,951246.19,2020m11,,,
KEN,region,35,wb,3,healthseeking,Kericho,KEN.12_1,11,2020,,21,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,43,wb,3,schoolreturn,Homa Bay,KEN.8_1,11,2020,1.4925385,67,1.4925373,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4473,2020m11,,,
KEN,region,45,wb,3,fsec,Kisii,KEN.16_1,11,2020,50.505051,297,2.9060428,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,903081.88,2020m11,,,
KEN,region,21,wb,3,govtsupport,Muranga,KEN.29_1,11,2020,95.882355,170,1.5284476,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,981348.94,2020m11,,,
KEN,region,41,wb,3,healthseeking,Siaya,KEN.38_1,11,2020,0,40,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,37,wb,3,fsec,Kakamega,KEN.11_1,11,2020,53.57143,336,2.7248139,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,1083698.3,2020m11,,,
KEN,region,38,wb,3,healthseeking,Vihiga,KEN.45_1,11,2020,10.526314,57,4.1010194,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,169787.72,2020m11,,,
KEN,region,5,wb,3,remotelearning,Lamu,KEN.21_1,11,2020,29.729729,37,7.6178083,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,74467.438,2020m11,,,
KEN,region,40,wb,3,fsec,Busia,KEN.4_1,11,2020,40.277779,288,2.8950748,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,698383.31,2020m11,,,
KEN,region,27,wb,3,schoolreturn,Uasin-Gishu,KEN.44_1,11,2020,0,51,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
KEN,region,27,wb,3,healthseeking,Uasin-Gishu,KEN.44_1,11,2020,,20,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,21,wb,3,remotelearning,Muranga,KEN.29_1,11,2020,50.943398,53,6.932518,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,182783.73,2020m11,,,
KEN,region,18,wb,3,healthseeking,Nyandarua,KEN.35_1,11,2020,5.7142868,35,3.980746,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,56595.926,2020m11,,,
KEN,region,6,wb,3,healthseeking,Taita-Taveta,KEN.39_1,11,2020,,19,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,12,wb,3,fsec,Meru,KEN.26_1,11,2020,48.421051,190,3.6351509,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,553890.19,2020m11,,,
KEN,region,4,wb,3,fsec,Tana River,KEN.40_1,11,2020,50.78125,128,4.4362411,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,391335.47,2020m11,,,
KEN,region,3,wb,3,healthseeking,Kilifi,KEN.14_1,11,2020,,17,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,8,wb,3,remotelearning,Wajir,KEN.46_1,11,2020,,23,9.8100185,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,10,wb,3,govtsupport,Marsabit,KEN.25_1,11,2020,99.280579,139,.71942449,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,830835.31,2020m11,,,
KEN,region,30,wb,3,remotelearning,Baringo,KEN.1_1,11,2020,47.727272,44,7.6170473,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,142165.11,2020m11,,,
KEN,region,18,wb,3,remotelearning,Nyandarua,KEN.35_1,11,2020,48.484848,66,6.1988888,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,216632.56,2020m11,,,
KEN,region,24,wb,3,healthseeking,West Pokot,KEN.47_1,11,2020,0,26,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,12,wb,3,remotelearning,Meru,KEN.26_1,11,2020,46.153847,65,6.2314816,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,203093.03,2020m11,,,
KEN,region,33,wb,3,healthseeking,Narok,KEN.33_1,11,2020,,12,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,38,wb,3,fsec,Vihiga,KEN.45_1,11,2020,47.916668,288,2.9488435,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,830835.31,2020m11,,,
KEN,region,35,wb,3,remotelearning,Kericho,KEN.12_1,11,2020,27.419357,62,5.7118149,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,115086.05,2020m11,,,
KEN,region,9,wb,3,schoolreturn,Mandera,KEN.24_1,11,2020,,11,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,46,wb,3,govtsupport,Nyamira,KEN.34_1,11,2020,99.333336,150,.66666669,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,897061.31,2020m11,,,
KEN,region,30,wb,3,healthseeking,Baringo,KEN.1_1,11,2020,,18,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,3,wb,3,schoolreturn,Kilifi,KEN.14_1,11,2020,1.8518524,54,1.8518518,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4443,2020m11,,,
KEN,region,39,wb,3,healthseeking,Bungoma,KEN.3_1,11,2020,0,47,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,43,wb,3,remotelearning,Homa Bay,KEN.8_1,11,2020,43.283581,67,6.0987949,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,196323.25,2020m11,,,
KEN,region,47,wb,3,remotelearning,Nairobi,KEN.30_1,11,2020,42.741936,124,4.4605956,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,358797.69,2020m11,,,
KEN,region,13,wb,3,healthseeking,Tharaka-Nithi,KEN.41_1,11,2020,,8,12.5,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,37,wb,3,schoolreturn,Kakamega,KEN.11_1,11,2020,1.0752716,93,1.0752689,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4604,2020m11,,,
KEN,region,19,wb,3,healthseeking,Nyeri,KEN.36_1,11,2020,0,30,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,23,wb,3,healthseeking,Turkana,KEN.43_1,11,2020,,4,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,36,wb,3,schoolreturn,Bomet,KEN.2_1,11,2020,0,28,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
KEN,region,2,wb,3,healthseeking,Kwale,KEN.19_1,11,2020,0,36,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,11,wb,3,healthseeking,Isiolo,KEN.9_1,11,2020,,12,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,11,wb,3,govtsupport,Isiolo,KEN.9_1,11,2020,93.333336,90,2.6440992,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,505725.88,2020m11,,,
KEN,region,11,wb,3,fsec,Isiolo,KEN.9_1,11,2020,52.222221,90,5.2947521,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,282965.66,2020m11,,,
KEN,region,36,wb,3,fsec,Bomet,KEN.2_1,11,2020,43.023254,86,5.3702064,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,222760.19,2020m11,,,
KEN,region,30,wb,3,fsec,Baringo,KEN.1_1,11,2020,33.75,160,3.75,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,325109.47,2020m11,,,
KEN,region,20,wb,3,remotelearning,Kirinyaga,KEN.15_1,11,2020,26,50,6.2662034,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,88006.977,2020m11,,,
KEN,region,7,wb,3,fsec,Garissa,KEN.7_1,11,2020,54.838711,62,6.3717961,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,204698.56,2020m11,,,
KEN,region,44,wb,3,remotelearning,Migori,KEN.27_1,11,2020,37.254902,51,6.8374887,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,128625.59,2020m11,,,
KEN,region,31,wb,3,govtsupport,Laikipia,KEN.20_1,11,2020,100,203,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1222170.8,2020m11,,,
KEN,region,7,wb,3,schoolreturn,Garissa,KEN.7_1,11,2020,,11,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,34,wb,3,remotelearning,Kajiado,KEN.10_1,11,2020,38.46154,39,7.8921413,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,101546.52,2020m11,,,
KEN,region,19,wb,3,govtsupport,Nyeri,KEN.36_1,11,2020,94.594597,222,1.5210769,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1264314.6,2020m11,,,
KEN,region,5,wb,3,fsec,Lamu,KEN.21_1,11,2020,45.714287,140,4.225337,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,385314.94,2020m11,,,
KEN,region,17,wb,3,remotelearning,Makueni,KEN.23_1,11,2020,43.835617,73,5.8476019,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,216632.56,2020m11,,,
KEN,region,40,wb,3,healthseeking,Busia,KEN.4_1,11,2020,2.173912,46,2.173913,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,28297.947,2020m11,,,
KEN,region,14,wb,3,fsec,Embu,KEN.6_1,11,2020,40.441177,136,4.2239432,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,331130,2020m11,,,
KEN,region,47,wb,3,healthseeking,Nairobi,KEN.30_1,11,2020,5,60,2.8374016,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,84893.883,2020m11,,,
KEN,region,24,wb,3,remotelearning,West Pokot,KEN.47_1,11,2020,,19,11.768779,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,45,wb,3,remotelearning,Kisii,KEN.16_1,11,2020,32.5,80,5.269629,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,176013.95,2020m11,,,
KEN,region,24,wb,3,schoolreturn,West Pokot,KEN.47_1,11,2020,,19,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,21,wb,3,healthseeking,Muranga,KEN.29_1,11,2020,,20,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,17,wb,3,healthseeking,Makueni,KEN.23_1,11,2020,8.3333359,48,4.0314956,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,113191.87,2020m11,,,
KEN,region,27,wb,3,govtsupport,Uasin-Gishu,KEN.44_1,11,2020,97.422684,194,1.1406057,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1137883.1,2020m11,,,
KEN,region,37,wb,3,govtsupport,Kakamega,KEN.11_1,11,2020,98.511902,336,.66151136,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1992800.6,2020m11,,,
KEN,region,37,wb,3,healthseeking,Kakamega,KEN.11_1,11,2020,0,70,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,14,wb,3,schoolreturn,Embu,KEN.6_1,11,2020,0,44,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
KEN,region,23,wb,3,govtsupport,Turkana,KEN.43_1,11,2020,100,58,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,349191.66,2020m11,,,
KEN,region,30,wb,3,govtsupport,Baringo,KEN.1_1,11,2020,99.375,160,.625,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,957266.75,2020m11,,,
KEN,region,34,wb,3,fsec,Kajiado,KEN.10_1,11,2020,46.296295,162,3.9297264,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,451540.91,2020m11,,,
KEN,region,3,wb,3,fsec,Kilifi,KEN.14_1,11,2020,42.105263,190,3.5913424,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,481643.66,2020m11,,,
KEN,region,8,wb,3,healthseeking,Wajir,KEN.46_1,11,2020,,7,18.442778,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,32,wb,3,fsec,Nakuru,KEN.31_1,11,2020,45.631069,309,2.8381174,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,848897,2020m11,,,
KEN,region,19,wb,3,schoolreturn,Nyeri,KEN.36_1,11,2020,2.6666641,75,1.8728341,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,14098.87,2020m11,,,
KEN,region,8,wb,3,fsec,Wajir,KEN.46_1,11,2020,52.777779,108,4.8262172,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,343171.13,2020m11,,,
KEN,region,26,wb,3,healthseeking,Trans-Nzoia,KEN.42_1,11,2020,0,33,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,20,wb,3,healthseeking,Kirinyaga,KEN.15_1,11,2020,,22,4.5454545,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,45,wb,3,schoolreturn,Kisii,KEN.16_1,11,2020,0,80,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
KEN,region,45,wb,3,govtsupport,Kisii,KEN.16_1,11,2020,99.6633,297,.33670035,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1782081.6,2020m11,,,
KEN,region,20,wb,3,govtsupport,Kirinyaga,KEN.15_1,11,2020,98.051949,154,1.1173331,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,909102.38,2020m11,,,
KEN,region,42,wb,3,healthseeking,Kisumu,KEN.17_1,11,2020,0,31,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,42,wb,3,remotelearning,Kisumu,KEN.17_1,11,2020,42.045456,88,5.2922902,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,250481.39,2020m11,,,
KEN,region,15,wb,3,remotelearning,Kitui,KEN.18_1,11,2020,32.258064,62,5.98526,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,135395.34,2020m11,,,
KEN,region,15,wb,3,schoolreturn,Kitui,KEN.18_1,11,2020,0,63,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
KEN,region,1,wb,3,fsec,Mombasa,KEN.28_1,11,2020,46.153847,221,3.361011,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,614095.69,2020m11,,,
KEN,region,16,wb,3,healthseeking,Machakos,KEN.22_1,11,2020,0,34,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,8,wb,3,schoolreturn,Wajir,KEN.46_1,11,2020,,23,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
KEN,region,2,wb,3,remotelearning,Kwale,KEN.19_1,11,2020,42,50,7.0508356,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,142165.13,2020m11,,,
KEN,region,31,wb,3,fsec,Laikipia,KEN.20_1,11,2020,34.975368,203,3.3554008,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,427458.75,2020m11,,,
KEN,region,32,wb,3,schoolreturn,Nakuru,KEN.31_1,11,2020,1.2048187,83,1.2048193,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4385,2020m11,,,
KEN,region,31,wb,3,schoolreturn,Laikipia,KEN.20_1,11,2020,1.7857132,56,1.7857143,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4375,2020m11,,,
KEN,region,5,wb,3,healthseeking,Lamu,KEN.21_1,11,2020,0,30,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,0,2020m11,,,
KEN,region,11,wb,3,remotelearning,Isiolo,KEN.9_1,11,2020,57.692307,26,9.8809481,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,101546.52,2020m11,,,
KEN,region,29,wb,3,govtsupport,Nandi,KEN.32_1,11,2020,96.373055,193,1.3492659,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1119821.4,2020m11,,,
KEN,region,16,wb,3,fsec,Machakos,KEN.22_1,11,2020,57.608696,276,2.9799986,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,957266.75,2020m11,,,
KEN,region,44,wb,3,fsec,Migori,KEN.27_1,11,2020,61.290321,217,3.3142011,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,800732.56,2020m11,,,
KEN,region,18,wb,3,fsec,Nyandarua,KEN.35_1,11,2020,44.761906,210,3.4395409,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,565931.31,2020m11,,,
KEN,region,12,wb,3,healthseeking,Meru,KEN.26_1,11,2020,,21,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
KEN,region,46,wb,3,fsec,Nyamira,KEN.34_1,11,2020,44.666668,150,4.0727901,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,403376.56,2020m11,,,
KEN,region,42,wb,3,fsec,Kisumu,KEN.17_1,11,2020,41.641338,329,2.7219369,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,824814.81,2020m11,,,
KEN,region,27,wb,3,remotelearning,Uasin-Gishu,KEN.44_1,11,2020,50.980392,51,7.0697083,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,176013.95,2020m11,,,
KEN,region,34,wb,3,govtsupport,Kajiado,KEN.10_1,11,2020,97.530861,162,1.2230116,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,951246.19,2020m11,,,
KEN,region,24,wb,3,fsec,West Pokot,KEN.47_1,11,2020,39.325844,89,5.2071438,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,210719.11,2020m11,,,
KEN,region,47,wb,3,schoolreturn,Nairobi,KEN.30_1,11,2020,.80644989,124,.80645162,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,7049.4268,2020m11,,,
KEN,region,12,wb,3,govtsupport,Meru,KEN.26_1,11,2020,98.947365,190,.74235123,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1131862.5,2020m11,,,
KEN,region,17,wb,3,govtsupport,Makueni,KEN.23_1,11,2020,97.570847,247,.98156631,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1450951.5,2020m11,,,
KEN,region,44,wb,3,govtsupport,Migori,KEN.27_1,11,2020,98.617508,217,.79447621,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,1288396.8,2020m11,,,
KEN,region,17,wb,3,fsec,Makueni,KEN.23_1,11,2020,54.251011,247,3.1763411,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,806753.13,2020m11,,,
KEN,region,36,wb,3,govtsupport,Bomet,KEN.2_1,11,2020,100,86,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,517766.94,2020m11,,,
KEN,region,21,wb,3,fsec,Muranga,KEN.29_1,11,2020,41.176472,170,3.7857919,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,421438.19,2020m11,,,
KEN,region,24,wb,3,govtsupport,West Pokot,KEN.47_1,11,2020,100,89,0,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,sp,535828.56,2020m11,,,
KEN,region,23,wb,3,fsec,Turkana,KEN.43_1,11,2020,62.068966,58,6.4268351,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,hn,216739.66,2020m11,,,
KEN,region,36,wb,3,remotelearning,Bomet,KEN.2_1,11,2020,39.285713,28,9.398984,1,1,Kenya,KE,53771000,SSF,Sub-Saharan Africa,ed,74467.438,2020m11,,,
